search_genome,metagenome,containment
S26,SRR11614470,0.1181065088757396
S26,SRR490145,0.1178698224852071
S26,SRR6056506,0.1178698224852071
S26,SRR14366785,0.1178698224852071
S26,SRR5578837,0.1178698224852071
S26,SRR12825418,0.1178698224852071
S26,SRR5581435,0.1176331360946745
FV_PB189-T1-4_genome,SRR3187104,0.1174377224199288
FV_PB189-T1-4_genome,ERR3950463,0.1174377224199288
FV_PB189-T1-4_genome,SRR14370102,0.1174377224199288
FV_PB189-T1-4_genome,SRR12159420,0.1174377224199288
FV_PB189-T1-4_genome,SRR17241833,0.1174377224199288
FV_PB189-T1-4_genome,SRR13740023,0.1174377224199288
S26,SRR3954472,0.117396449704142
S26,SRR3989268,0.117396449704142
S26,SRR7976076,0.117396449704142
S26,SRR11613357,0.117396449704142
S26,SRR9656163,0.117396449704142
S26,SRR12366012,0.1171597633136094
S26,SRR12825420,0.1171597633136094
S26,SRR9021704,0.1171597633136094
S26,SRR14366775,0.1171597633136094
S26,SRR11622295,0.1171597633136094
S26,SRR5256985,0.1171597633136094
S26,SRR5578835,0.1169230769230769
S26,SRR3954451,0.1169230769230769
S26,SRR404151,0.1169230769230769
S26,SRR3954446,0.1166863905325443
S26,SRR5451714,0.1166863905325443
S26,SRR14689427,0.1166863905325443
S26,SRR11614802,0.1164497041420118
S26,SRR9021706,0.1164497041420118
S26,SRR5517431,0.1164497041420118
S26,SRR4029450,0.1164497041420118
S26,SRR3989265,0.1164497041420118
S26,SRR5576206,0.1164497041420118
S26,SRR18078964,0.1164497041420118
S26,SRR5690606,0.1164497041420118
S26,SRR9045848,0.1162130177514792
S26,SRR12927600,0.1162130177514792
S26,SRR5258708,0.1162130177514792
S26,SRR5215471,0.1162130177514792
S26,SRR5456965,0.1162130177514792
S26,SRR7186542,0.1162130177514792
S26,SRR5581434,0.1159763313609467
S26,ERR2431957,0.1159763313609467
S26,SRR11615318,0.1159763313609467
S26,ERR2564005,0.1159763313609467
S26,SRR8881009,0.1159763313609467
S26,SRR9710810,0.1159763313609467
S26,SRR7186503,0.1159763313609467
S26,SRR9021711,0.1159763313609467
S26,SRR18078965,0.1159763313609467
S26,SRR3954447,0.1157396449704142
S26,SRR11343823,0.1157396449704142
S26,SRR11785053,0.1157396449704142
S26,SRR13425446,0.1155029585798816
S26,ERR1992809,0.1155029585798816
S26,SRR7186522,0.1155029585798816
S26,ERR2696420,0.1155029585798816
S26,SRR14689482,0.1155029585798816
S26,SRR16548382,0.1152662721893491
S26,SRR7186543,0.1152662721893491
S26,SRR8550535,0.1152662721893491
S26,SRR5451585,0.1152662721893491
S26,SRR3954453,0.1152662721893491
S26,SRR14689438,0.1152662721893491
S26,ERR4702288,0.1152662721893491
S26,SRR9032716,0.1150295857988165
S26,SRR5864981,0.1150295857988165
S26,SRR9656165,0.1150295857988165
S26,SRR5511004,0.1150295857988165
S26,SRR9656164,0.1150295857988165
C3_T13_0,SRR8497107,0.1148601802634619
S26,SRR9648401,0.114792899408284
S26,SRR6056499,0.114792899408284
S26,SRR18078967,0.114792899408284
S26,SRR7186527,0.114792899408284
S26,SRR9023131,0.114792899408284
S26,SRR3989451,0.114792899408284
S26,SRR1182407,0.1145562130177514
S26,ERR688352,0.1145562130177514
S26,SRR7186549,0.1145562130177514
S26,SRR9656168,0.1145562130177514
S26,ERR688342,0.1145562130177514
S26,SRR403072,0.1143195266272189
S26,SRR6869044,0.1143195266272189
S26,SRR12149476,0.1140828402366863
S26,SRR11343830,0.1140828402366863
S26,SRR10072860,0.1140828402366863
S26,ERR5029656,0.1140828402366863
S26,SRR18313734,0.1140828402366863
FV_PB189-T1-4_genome,SRR13956619,0.1138790035587188
FV_PB189-T1-4_genome,ERR4333938,0.1138790035587188
FV_PB189-T1-4_genome,SRR14764598,0.1138790035587188
FV_PB189-T1-4_genome,SRR545407,0.1138790035587188
FV_PB189-T1-4_genome,SRR16916859,0.1138790035587188
FV_PB189-T1-4_genome,ERR3596489,0.1138790035587188
S26,ERR4702303,0.1138461538461538
S26,SRR5215545,0.1138461538461538
S26,SRR17222374,0.1138461538461538
S26,SRR11343831,0.1138461538461538
S26,SRR3954471,0.1138461538461538
S26,ERR4702302,0.1138461538461538
S26,SRR9021703,0.1136094674556213
S26,ERR1606219,0.1136094674556213
S26,SRR7186524,0.1136094674556213
S26,SRR9032715,0.1136094674556213
S26,SRR5451564,0.1136094674556213
S26,SRR5511291,0.1133727810650887
S26,SRR9650533,0.1133727810650887
S26,ERR2094170,0.1133727810650887
S26,SRR3989286,0.1131360946745562
S26,SRR404204,0.1131360946745562
S26,SRR6854585,0.1131360946745562
S26,SRR3954448,0.1131360946745562
S26,SRR8874768,0.1131360946745562
S26,SRR5496028,0.1131360946745562
S26,SRR3954452,0.1131360946745562
S26,SRR11343834,0.1131360946745562
C3_T13_0,SRR7207567,0.1130113242431245
C3_T13_0,SRR12681089,0.1130113242431245
C3_T13_0,ERR2179512,0.1130113242431245
FV_DSM_15829_genome,SRR5156044,0.1129032258064516
FV_DSM_15829_genome,ERR3153817,0.1129032258064516
FV_DSM_15829_genome,SRR17548785,0.1129032258064516
FV_DSM_15829_genome,ERR2001156,0.1129032258064516
FV_DSM_15829_genome,SRR8845303,0.1129032258064516
FV_DSM_15829_genome,ERR9469434,0.1129032258064516
FV_DSM_15829_genome,SRR17635485,0.1129032258064516
FV_DSM_15829_genome,SRR10668015,0.1129032258064516
FV_DSM_15829_genome,SRR17547453,0.1129032258064516
FV_DSM_15829_genome,SRR3187449,0.1129032258064516
FV_DSM_15829_genome,SRR17547448,0.1129032258064516
FV_DSM_15829_genome,SRR10258557,0.1129032258064516
FV_DSM_15829_genome,SRR5575397,0.1129032258064516
FV_DSM_15829_genome,SRR6847289,0.1129032258064516
FV_DSM_15829_genome,SRR539310,0.1129032258064516
FV_DSM_15829_genome,SRR3187111,0.1129032258064516
FV_DSM_15829_genome,ERR6718339,0.1129032258064516
FV_DSM_15829_genome,SRR540953,0.1129032258064516
FV_DSM_15829_genome,ERR6996489,0.1129032258064516
FV_DSM_15829_genome,SRR11649987,0.1129032258064516
FV_DSM_15829_genome,SRR17284124,0.1129032258064516
FV_DSM_15829_genome,SRR10692521,0.1129032258064516
FV_DSM_15829_genome,SRR549460,0.1129032258064516
FV_DSM_15829_genome,SRR17548769,0.1129032258064516
FV_DSM_15829_genome,SRR13167695,0.1129032258064516
FV_DSM_15829_genome,ERR3950414,0.1129032258064516
FV_DSM_15829_genome,ERR7460981,0.1129032258064516
FV_DSM_15829_genome,ERR3472531,0.1129032258064516
FV_DSM_15829_genome,SRR7802334,0.1129032258064516
FV_DSM_15829_genome,ERR3274949,0.1129032258064516
FV_DSM_15829_genome,SRR12018873,0.1129032258064516
FV_DSM_15829_genome,SRR3188130,0.1129032258064516
FV_DSM_15829_genome,SRR12893613,0.1129032258064516
S26,SRR13496242,0.1128994082840236
S26,SRR5456787,0.1128994082840236
S26,SRR12952109,0.1128994082840236
S26,SRR14689447,0.1128994082840236
S26,SRR15927529,0.1128994082840236
S26,SRR4051812,0.1126627218934911
S26,ERR3274948,0.1126627218934911
S26,ERR2094173,0.1126627218934911
S26,SRR5248754,0.1126627218934911
S26,ERR688351,0.1126627218934911
S26,SRR13489925,0.1126627218934911
S26,SRR13165309,0.1126627218934911
S26,SRR7186523,0.1126627218934911
C3_T13_0,ERR4592243,0.1125491102380402
S26,SRR5456976,0.1124260355029585
S26,SRR12444882,0.1124260355029585
S26,SRR17222371,0.1124260355029585
S26,SRR11613413,0.1124260355029585
S26,SRR11241201,0.112189349112426
S26,SRR5451372,0.112189349112426
S26,SRR14699985,0.112189349112426
S26,ERR4702290,0.112189349112426
S26,SRR11622287,0.112189349112426
S26,SRR14844115,0.112189349112426
S26,SRR403124,0.112189349112426
S26,SRR13325288,0.112189349112426
S26,SRR10072857,0.1119526627218935
S26,SRR3954454,0.1119526627218935
S26,SRR7186539,0.1119526627218935
S26,SRR5451659,0.1119526627218935
S26,SRR3954445,0.1119526627218935
S26,SRR5574261,0.1119526627218935
S26,ERR2431959,0.1119526627218935
S26,SRR399006,0.1117159763313609
S26,SRR3969602,0.1117159763313609
S26,ERR2094164,0.1117159763313609
S26,ERR5029657,0.1117159763313609
S26,SRR13425444,0.1117159763313609
S26,SRR15927521,0.1117159763313609
S26,SRR3954450,0.1114792899408284
S26,SRR9021691,0.1114792899408284
S26,SRR7186521,0.1114792899408284
S26,SRR6854709,0.1114792899408284
S26,ERR2092775,0.1114792899408284
S26,SRR5517144,0.1114792899408284
S26,SRR14689429,0.1114792899408284
S26,SRR9650832,0.1114792899408284
S26,ERR2094166,0.1114792899408284
S26,ERR3274947,0.1112426035502958
S26,SRR351473,0.1112426035502958
S26,SRR16548377,0.1112426035502958
C3_T13_0,SRR7216773,0.1111624682227871
C3_T13_0,ERR2179510,0.1111624682227871
S26,SRR18682979,0.1110059171597633
S26,SRR6854588,0.1110059171597633
S26,SRR14689451,0.1110059171597633
S26,SRR13489926,0.1110059171597633
S26,SRR5508097,0.1107692307692307
S26,SRR17222368,0.1107692307692307
S26,SRR3989284,0.1107692307692307
S26,SRR14699974,0.1107692307692307
S26,SRR6854715,0.1107692307692307
S26,SRR5451373,0.1105325443786982
FV_PB189-T1-4_genome,SRR11749288,0.1103202846975089
FV_PB189-T1-4_genome,SRR12918224,0.1103202846975089
FV_PB189-T1-4_genome,ERR1301982,0.1103202846975089
FV_PB189-T1-4_genome,SRR532928,0.1103202846975089
FV_PB189-T1-4_genome,SRR17539830,0.1103202846975089
S26,SRR3989293,0.1102958579881656
S26,SRR6854723,0.1102958579881656
S26,SRR15927525,0.1102958579881656
S26,SRR12605113,0.1102958579881656
C3_T13_0,SRR11241202,0.1102380402126184
C3_T13_0,SRR14699987,0.1102380402126184
S26,ERR5859550,0.1100591715976331
S26,SRR7186525,0.1100591715976331
S26,SRR7186526,0.1100591715976331
S26,SRR14689448,0.1100591715976331
S26,SRR5451359,0.1100591715976331
S26,SRR12681507,0.1100591715976331
S26,SRR5451449,0.1100591715976331
S26,SRR11343838,0.1100591715976331
S26,SRR5247130,0.1098224852071006
S26,SRR5439155,0.1098224852071006
S26,ERR2431958,0.1098224852071006
S26,SRR5246785,0.1098224852071006
S26,SRR5246787,0.1098224852071006
S26,SRR5456944,0.1098224852071006
S26,SRR13487976,0.109585798816568
S26,SRR1926131,0.109585798816568
S26,SRR408198,0.109585798816568
S26,SRR7186545,0.109585798816568
S26,SRR398111,0.109585798816568
S26,SRR14366763,0.109585798816568
S26,SRR5456958,0.1093491124260355
S26,SRR8879134,0.1091124260355029
S26,SRR2657962,0.1091124260355029
S26,SRR6056514,0.1091124260355029
S26,SRR5585385,0.1091124260355029
S26,SRR13394436,0.1091124260355029
S26,SRR5451810,0.1091124260355029
S26,SRR6869039,0.1088757396449704
S26,SRR6056554,0.1088757396449704
S26,SRR8881008,0.1088757396449704
S26,SRR4029075,0.1088757396449704
S26,SRR14689457,0.1086390532544378
S26,SRR5248580,0.1084023668639053
S26,SRR5452084,0.1084023668639053
S26,SRR12640504,0.1081656804733727
S26,SRR12681508,0.1081656804733727
S26,SRR18078970,0.1081656804733727
S26,ERR2431952,0.1081656804733727
S26,SRR17477667,0.1081656804733727
S26,SRR5215475,0.1081656804733727
C3_T13_0,SRR490140,0.1081580771897388
S26,SRR9656167,0.1079289940828402
S26,SRR7186550,0.1079289940828402
S26,ERR4674708,0.1079289940828402
S26,SRR5452023,0.1079289940828402
C3_T13_0,SRR8497102,0.1076958631846544
S26,SRR8881010,0.1076923076923077
S26,SRR5260370,0.1076923076923077
S26,SRR17459156,0.1076923076923077
FV_DSM_15829_genome,SRR5365381,0.1075268817204301
FV_DSM_15829_genome,SRR12893596,0.1075268817204301
FV_DSM_15829_genome,SRR6308240,0.1075268817204301
FV_DSM_15829_genome,SRR5110508,0.1075268817204301
FV_DSM_15829_genome,SRR14881779,0.1075268817204301
FV_DSM_15829_genome,ERR414483,0.1075268817204301
FV_DSM_15829_genome,SRR13167593,0.1075268817204301
FV_DSM_15829_genome,SRR13836128,0.1075268817204301
FV_DSM_15829_genome,SRR12893603,0.1075268817204301
FV_DSM_15829_genome,SRR17635575,0.1075268817204301
FV_DSM_15829_genome,SRR15127932,0.1075268817204301
FV_DSM_15829_genome,SRR13167500,0.1075268817204301
FV_DSM_15829_genome,ERR6996772,0.1075268817204301
FV_DSM_15829_genome,ERR3209773,0.1075268817204301
FV_DSM_15829_genome,ERR7564267,0.1075268817204301
FV_DSM_15829_genome,SRR5273978,0.1075268817204301
FV_DSM_15829_genome,ERR5170260,0.1075268817204301
FV_DSM_15829_genome,SRR12893590,0.1075268817204301
FV_DSM_15829_genome,SRR3187451,0.1075268817204301
S26,SRR6056504,0.1074556213017751
S26,SRR17656796,0.1074556213017751
S26,SRR8874838,0.1074556213017751
S26,SRR9032073,0.1074556213017751
S26,SRR11673977,0.1074556213017751
S26,SRR490120,0.1074556213017751
S26,SRR5272498,0.1072189349112426
S26,SRR404117,0.1072189349112426
S26,ERR4702299,0.1072189349112426
S26,SRR5215510,0.10698224852071
C3_T13_0,SRR6854605,0.1067714351744857
FV_PB189-T1-4_genome,SRR14117791,0.1067615658362989
FV_PB189-T1-4_genome,SRR13167693,0.1067615658362989
FV_PB189-T1-4_genome,SRR13167729,0.1067615658362989
FV_PB189-T1-4_genome,SRR11236205,0.1067615658362989
FV_PB189-T1-4_genome,SRR10258564,0.1067615658362989
FV_PB189-T1-4_genome,SRR3187749,0.1067615658362989
FV_PB189-T1-4_genome,SRR17547365,0.1067615658362989
FV_PB189-T1-4_genome,SRR545382,0.1067615658362989
FV_PB189-T1-4_genome,SRR13167696,0.1067615658362989
S26,SRR3989285,0.1067455621301775
S26,SRR12681497,0.1067455621301775
S26,ERR2092774,0.1067455621301775
S26,SRR8191144,0.1065088757396449
S26,SRR11622294,0.1065088757396449
S26,SRR5195111,0.1065088757396449
S26,SRR8544467,0.1062721893491124
S26,SRR12951699,0.1062721893491124
S26,SRR5452141,0.1062721893491124
S26,ERR3772655,0.1060355029585798
S26,ERR688354,0.1060355029585798
S26,ERR3772656,0.1060355029585798
S26,SRR7186541,0.1060355029585798
S26,SRR7096127,0.1060355029585798
S26,SRR6831574,0.1060355029585798
S26,SRR5456800,0.1057988165680473
S26,SRR403245,0.1057988165680473
S26,SRR5456975,0.1057988165680473
S26,SRR408686,0.1057988165680473
S26,SRR17222378,0.1057988165680473
S26,SRR5248581,0.1057988165680473
S26,SRR17222370,0.1055621301775148
S26,SRR5476986,0.1055621301775148
S26,SRR6854725,0.1055621301775148
S26,SRR6056557,0.1055621301775148
S26,SRR5817588,0.1055621301775148
S26,SRR5583254,0.1055621301775148
S26,SRR11734639,0.1053254437869822
S26,SRR3989262,0.1053254437869822
S26,SRR11678610,0.1053254437869822
S26,SRR5195110,0.1053254437869822
S26,SRR18078966,0.1053254437869822
S26,SRR17459155,0.1053254437869822
S26,ERR3274946,0.1050887573964497
S26,SRR13487977,0.1050887573964497
S26,SRR14689437,0.1050887573964497
S26,SRR3970034,0.1050887573964497
S26,ERR712377,0.1050887573964497
S26,SRR19308530,0.1048520710059171
S26,ERR5859547,0.1048520710059171
S26,SRR17477670,0.1048520710059171
S26,SRR4140276,0.1048520710059171
S26,SRR14689450,0.1048520710059171
S26,SRR7525739,0.1048520710059171
S26,SRR5460694,0.1048520710059171
S26,SRR12681506,0.1048520710059171
S26,ERR5029616,0.1048520710059171
C3_T13_0,SRR11687776,0.1046914721516062
S26,SRR13262724,0.1046153846153846
S26,SRR11343837,0.1046153846153846
S26,SRR404245,0.1046153846153846
S26,SRR5451376,0.1046153846153846
S26,SRR13487978,0.1046153846153846
S26,SRR5451422,0.1046153846153846
S26,SRR9694912,0.1046153846153846
S26,SRR7186544,0.1046153846153846
S26,SRR5195145,0.1046153846153846
S26,SRR9694932,0.104378698224852
S26,SRR3405414,0.104378698224852
S26,SRR5198903,0.104378698224852
S26,SRR5195131,0.104378698224852
S26,SRR5195147,0.104378698224852
S26,SRR14689421,0.104378698224852
S26,SRR14699978,0.104378698224852
S26,SRR12337186,0.104378698224852
S26,SRR14219483,0.104378698224852
C3_T13_0,SRR16548366,0.1042292581465218
C3_T13_0,SRR16548371,0.1042292581465218
S26,SRR5195141,0.1041420118343195
S26,SRR7614767,0.1041420118343195
S26,SRR6854601,0.1041420118343195
S26,SRR5195108,0.1041420118343195
C3_T13_0,SRR16548368,0.1039981511439796
S26,SRR14689443,0.1039053254437869
S26,SRR5215831,0.1039053254437869
S26,SRR12687606,0.1039053254437869
S26,SRR5195116,0.1039053254437869
S26,SRR5456974,0.1039053254437869
C3_T13_0,SRR16548364,0.1037670441414374
S26,SRR5451725,0.1036686390532544
S26,SRR5451590,0.1036686390532544
S26,SRR11678563,0.1036686390532544
S26,SRR3989297,0.1036686390532544
S26,SRR5584873,0.1036686390532544
S26,SRR11678609,0.1036686390532544
S26,SRR14689442,0.1036686390532544
S26,SRR1184661,0.1036686390532544
S26,SRR5456973,0.1036686390532544
S26,SRR3989306,0.1036686390532544
S26,SRR8556310,0.1036686390532544
S26,SRR12659808,0.1034319526627219
S26,SRR14689452,0.1034319526627219
FV_PB189-T1-4_genome,SRR16916889,0.1032028469750889
FV_PB189-T1-4_genome,SRR16916864,0.1032028469750889
S26,SRR7093797,0.1031952662721893
S26,SRR5451657,0.1031952662721893
S26,SRR8881745,0.1031952662721893
S26,SRR10998558,0.1031952662721893
S26,SRR11615276,0.1031952662721893
S26,SRR6476302,0.1031952662721893
S26,SRR18682953,0.1031952662721893
S26,SRR6873778,0.1031952662721893
S26,SRR5456987,0.1031952662721893
S26,SRR5204267,0.1031952662721893
S26,SRR11343833,0.1029585798816568
S26,SRR3954463,0.1029585798816568
S26,SRR5456703,0.1029585798816568
S26,SRR5451578,0.1029585798816568
S26,SRR14366777,0.1029585798816568
S26,ERR1044072,0.1029585798816568
S26,SRR8439257,0.1029585798816568
S26,SRR12487017,0.1029585798816568
S26,SRR16092986,0.1029585798816568
S26,SRR5439720,0.1029585798816568
S26,SRR11678612,0.1029585798816568
S26,SRR7094832,0.1029585798816568
S26,SRR16092985,0.1029585798816568
S26,SRR11615312,0.1029585798816568
S26,SRR6854575,0.1029585798816568
S26,SRR6869393,0.1027218934911242
S26,SRR5456985,0.1027218934911242
S26,ERR315802,0.1027218934911242
S26,SRR8879136,0.1027218934911242
S26,SRR3989294,0.1027218934911242
S26,SRR405097,0.1027218934911242
S26,SRR9948792,0.1027218934911242
S26,SRR7976077,0.1027218934911242
S26,SRR2657520,0.1027218934911242
S26,SRR8439391,0.1027218934911242
S26,SRR6854710,0.1024852071005917
S26,SRR8439258,0.1024852071005917
S26,SRR5215469,0.1024852071005917
S26,SRR5574262,0.1024852071005917
S26,SRR8439259,0.1024852071005917
S26,SRR8536201,0.1024852071005917
S26,SRR5195142,0.1024852071005917
S26,SRR5456801,0.1024852071005917
S26,SRR8881341,0.1022485207100591
FV_DSM_15829_genome,SRR10002791,0.1021505376344086
FV_DSM_15829_genome,SRR17635655,0.1021505376344086
FV_DSM_15829_genome,SRR17539833,0.1021505376344086
FV_DSM_15829_genome,SRR14198835,0.1021505376344086
FV_DSM_15829_genome,SRR13002033,0.1021505376344086
FV_DSM_15829_genome,SRR3642578,0.1021505376344086
FV_DSM_15829_genome,SRR6748214,0.1021505376344086
FV_DSM_15829_genome,SRR1804814,0.1021505376344086
FV_DSM_15829_genome,SRR7049204,0.1021505376344086
FV_DSM_15829_genome,ERR4332524,0.1021505376344086
FV_DSM_15829_genome,SRR10692727,0.1021505376344086
FV_DSM_15829_genome,ERR3596495,0.1021505376344086
FV_DSM_15829_genome,ERR7366465,0.1021505376344086
FV_DSM_15829_genome,SRR17548775,0.1021505376344086
FV_DSM_15829_genome,ERR3210021,0.1021505376344086
FV_DSM_15829_genome,SRR17548781,0.1021505376344086
FV_DSM_15829_genome,ERR7365785,0.1021505376344086
FV_DSM_15829_genome,ERR5083193,0.1021505376344086
FV_DSM_15829_genome,ERR8529112,0.1021505376344086
FV_DSM_15829_genome,ERR1302003,0.1021505376344086
FV_DSM_15829_genome,ERR5103849,0.1021505376344086
FV_DSM_15829_genome,SRR13271559,0.1021505376344086
FV_DSM_15829_genome,SRR3546373,0.1021505376344086
FV_DSM_15829_genome,SRR061466,0.1021505376344086
FV_DSM_15829_genome,ERR8610033,0.1021505376344086
FV_DSM_15829_genome,ERR4031260,0.1021505376344086
FV_DSM_15829_genome,SRR14117213,0.1021505376344086
FV_DSM_15829_genome,SRR17688767,0.1021505376344086
FV_DSM_15829_genome,ERR3792863,0.1021505376344086
FV_DSM_15829_genome,SRR6747966,0.1021505376344086
FV_DSM_15829_genome,SRR3187741,0.1021505376344086
FV_DSM_15829_genome,ERR4406994,0.1021505376344086
FV_DSM_15829_genome,SRR17635751,0.1021505376344086
FV_DSM_15829_genome,ERR4233034,0.1021505376344086
C3_T13_0,SRR8497108,0.1021492951236422
S26,SRR8439262,0.1020118343195266
S26,SRR3989296,0.1020118343195266
S26,SRR9948788,0.1020118343195266
S26,SRR12952546,0.1020118343195266
S26,SRR16092984,0.1020118343195266
S26,SRR15130126,0.1020118343195266
S26,SRR5436190,0.1020118343195266
S26,SRR16472904,0.1020118343195266
S26,SRR5204266,0.101775147928994
S26,ERR688346,0.101775147928994
S26,ERR3200792,0.101775147928994
S26,SRR17222375,0.101775147928994
S26,SRR9656166,0.101775147928994
S26,SRR7093793,0.101775147928994
C3_T13_0,SRR9009773,0.1016870811185579
S26,SRR5452140,0.1015384615384615
S26,SRR5689906,0.1015384615384615
S26,SRR11673975,0.1015384615384615
S26,SRR17477666,0.1015384615384615
S26,SRR12659391,0.1015384615384615
S26,SRR12825400,0.1015384615384615
C3_T13_0,SRR8497112,0.1014559741160157
S26,SRR14865846,0.101301775147929
S26,SRR6056502,0.101301775147929
S26,SRR12953085,0.101301775147929
S26,SRR3984957,0.101301775147929
S26,SRR6854582,0.101301775147929
S26,SRR9032694,0.101301775147929
S26,SRR5451739,0.101301775147929
S26,SRR9045817,0.101301775147929
S26,SRR7093038,0.101301775147929
S26,SRR17477668,0.101301775147929
S26,SRR2657226,0.101301775147929
S26,SRR14573572,0.101301775147929
S26,SRR5215472,0.1010650887573964
S26,SRR5585388,0.1010650887573964
S26,SRR404251,0.1010650887573964
S26,SRR6854716,0.1010650887573964
S26,SRR3954462,0.1010650887573964
S26,SRR5195122,0.1010650887573964
S26,SRR7093795,0.1010650887573964
S26,SRR350359,0.1010650887573964
S26,SRR11828800,0.1008284023668639
S26,SRR10998590,0.1008284023668639
S26,SRR12952822,0.1008284023668639
S26,SRR5248753,0.1008284023668639
S26,SRR9021708,0.1008284023668639
S26,SRR15130127,0.1008284023668639
S26,ERR688348,0.1008284023668639
S26,SRR11785054,0.1008284023668639
C3_T13_0,SRR490148,0.1007626531083891
S26,SRR5452256,0.1005917159763313
S26,SRR5195121,0.1005917159763313
S26,SRR9650801,0.1005917159763313
S26,SRR12681512,0.1005917159763313
S26,SRR6869031,0.1005917159763313
S26,SRR8556265,0.1005917159763313
S26,SRR14844112,0.1005917159763313
S26,ERR1700722,0.1005917159763313
C3_T13_0,SRR490139,0.100531546105847
S26,SRR16526540,0.1003550295857988
S26,SRR12605074,0.1003550295857988
S26,SRR17477669,0.1003550295857988
S26,SRR14699967,0.1003550295857988
S26,SRR9021705,0.1003550295857988
S26,SRR5456945,0.1003550295857988
S26,SRR9032258,0.1003550295857988
S26,SRR5580704,0.1003550295857988
S26,SRR12952821,0.1001183431952662
S26,SRR5451658,0.1001183431952662
S26,SRR11734642,0.1001183431952662
S26,ERR1043165,0.1001183431952662
S26,SRR9032259,0.1001183431952662
S26,SRR5452232,0.1001183431952662
S26,SRR13837121,0.1001183431952662
